semmcdl,oid_,ver,pr,bmp,semmcdr,bpt,fcc,length,ept,emp,regmgfv17_,countyl,fename2,fename3,fename,SHAPE__Length,objectid,countyr
5115,5801242804731,17a,4302477,4.228,5115,58012428,B11,76.26853296,58012390,4.276,313412,115,IO, ,Indiana & Ohio Railroad,250.338026796586,181,115
5095,5801242405899,17a,4302482,11.389,5095,58012424,B11,75.58219373,58012376,11.436,313401,115,CN, ,Canadian National Railway,248.079920546364,182,115
5095,5801243205809,17a,4302483,2.411,5095,58012432,B11,126.33534534,58012366,2.489,313595,115,NS, ,Norfolk Southern Railway,414.664490453956,183,115
5055,5801241111178,17a,4302478,11.033,5055,58012411,B11,116.99084823,58012357,11.106,313335,115,AA, ,Ann Arbor Railroad,383.998837576645,184,115
5095,5801257904954,17a,4302479,11.114,5095,58012579,B11,637.51525582,58012325,11.51,313216,115,CSX, ,CSX Transportation,2092.49362991732,185,115
5095,5801239905821,17a,4302481,11.612,5095,58012399,B11,252.33748399,58012310,11.769,313329,115,NS, ,Norfolk Southern Railway,828.235621432157,186,115
5095,5801231005707,17a,4302481,11.769,5095,58012310,B11,83.25784129,58012273,11.821,311933,115,NS, ,Norfolk Southern Railway,273.273205972376,187,115
5095,5801236605917,17a,4302483,2.489,5095,58012366,B11,262.92524992,58012271,2.652,311807,115,NS, ,Norfolk Southern Railway,862.987034465181,188,115
5095,5801237605966,17a,4302482,11.436,5095,58012376,B11,293.51359919,58012266,11.618,311914,115,CN, ,Canadian National Railway,963.385655992883,189,115
5095,5801232504974,17a,4302479,11.51,5095,58012325,B11,282.79422272,58012238,11.686,311725,115,CSX, ,CSX Transportation,928.204176020935,190,115
5115,5801239004543,17a,4302477,4.276,5115,58012390,B11,703.21248933,58012174,4.713,313339,115,IO, ,Indiana & Ohio Railroad,2308.16914573549,191,115
5095,5801223804928,17a,4302479,11.686,5095,58012238,B11,583.66913042,58012079,12.049,311765,115,CSX, ,CSX Transportation,1915.75136961023,192,115
5095,5801207905051,17a,4302479,12.049,5095,58012079,B11,58.8340012,58012064,12.085,311731,115,CSX, ,CSX Transportation,193.107823541738,193,115
5055,5801235710976,17a,4302478,11.106,5055,58012357,B11,874.48973297,58012041,11.649,313469,115,AA, ,Ann Arbor Railroad,2870.33304636614,194,115
5115,5801217404551,17a,4302477,4.713,5115,58012174,B11,1069.16634785,58011884,5.377,311916,115,IO, ,Indiana & Ohio Railroad,3509.33930706204,195,115
5115,5801188404606,17a,4302477,5.377,5115,58011884,B11,258.76422151,58011801,5.538,311771,115,IO, ,Indiana & Ohio Railroad,849.344058977642,196,115
5095,5801206405004,17a,4302479,12.085,5095,58012064,B11,841.79024452,58020632,12.608,311817,115,CSX, ,CSX Transportation,2762.96487560202,197,115
5055,5801204111186,17a,4302478,11.649,5055,58012041,B11,716.06190757,58011696,12.094,311906,115,AA, ,Ann Arbor Railroad,2350.32110694946,198,115
5115,5801180104667,17a,4302477,5.538,5115,58011801,B11,206.22061773,58011675,5.666,311739,115,IO, ,Indiana & Ohio Railroad,676.879092640608,199,115
5095,5801226605948,17a,4302482,11.618,5095,58012266,B11,1657.91369351,58011594,12.648,311871,115,CN, ,Canadian National Railway,5441.67306169686,200,115
5095,5801227106020,17a,4302483,2.652,5095,58012271,B11,1705.12813628,58011567,3.712,311931,115,NS, ,Norfolk Southern Railway,5596.64206272079,201,115
5095,5801227305958,17a,4302481,11.821,5095,58012273,B11,1867.09560701,58019066,12.981,311830,115,NS, ,Norfolk Southern Railway,6128.25894446289,202,115
5055,5801169611090,17a,4302478,12.094,5055,58011696,B11,400.38175212,58011455,12.343,311607,115,AA, ,Ann Arbor Railroad,1314.16651980337,203,115
5095,5801906605908,17a,4302481,12.981,5095,58019066,B11,317.83810539,58019936,13.178,311275,115,NS, ,Norfolk Southern Railway,1043.21793477165,204,115
5090,5802160833034,17a,4302708,0.293,5090,58021608,B20,270.00011024,83032094,0.461,321994,115,CN, ,Canadian National Railway,886.19555295381,205,115
5055,5801145511217,17a,4302478,12.343,5055,58011455,B11,204.87235689,58011281,12.471,311653,115,AA, ,Ann Arbor Railroad,672.448355483149,206,115
5090,5802262335999,17a,4302707,1.56,5090,58022623,B12,237.18876761,58022622,1.708,312054,115,CN, ,Canadian National Railway,778.501827074077,207,115
5090,5802262435223,17a,4302707,1.537,5090,58022624,B12,38.1082695,58022623,1.56,312041,115,CN, ,Canadian National Railway,125.079278992793,208,115
5090,5801134332151,17a,4302708,0,5090,58011343,B20,472.05588876,58021608,0.293,312016,115,CN, ,Canadian National Railway,1549.38538738632,209,115
5090,5802160934941,17a,4302707,1.385,5090,58021609,B12,244.29559429,58022624,1.537,311991,115,CN, ,Canadian National Railway,801.827759935372,210,115
5090,5801134333394,17a,4302707,0.975,5090,58011343,B12,659.57552799,58021609,1.385,312147,115,CN, ,Canadian National Railway,2164.86460340688,211,115
5095,5801156706011,17a,4302483,3.712,5095,58011567,B11,655.98073261,58011208,4.12,311613,115,NS, ,Norfolk Southern Railway,2153.07874754586,212,115
5090,5801120532751,17a,4302707,0.885,5090,58011205,B12,145.33677383,58011343,0.975,312013,115,CN, ,Canadian National Railway,477.025224812084,213,115
5090,5802262201239,17a,4302707,1.708,5090,58022622,B12,391.08810407,83031858,1.951,321970,115,CN, ,Canadian National Railway,1283.63253891348,214,115
5090,5801119733179,17a,4302707,0.873,5090,58011197,B12,18.39913228,58011205,0.885,312103,115,CN, ,Canadian National Railway,60.3896619060013,215,115
5095,5801993605983,17a,4302481,13.178,5095,58019936,B11,252.95554571,58019023,13.335,311992,115,NS, ,Norfolk Southern Railway,830.25769687793,216,115
5115,5801167504592,17a,4302477,5.666,5115,58011675,B11,1127.29488208,58011141,6.366,311422,115,IO, ,Indiana & Ohio Railroad,3700.12102903948,217,115
5115,5801114104610,17a,4302477,6.366,5115,58011141,B11,82.39694443,58011088,6.418,312131,115,IO, ,Indiana & Ohio Railroad,270.451427504965,218,115
5095,5801159405872,17a,4302482,12.648,5095,58011594,B11,914.68001425,58011124,13.217,311407,115,CN, ,Canadian National Railway,3002.18796706502,219,115
5095,5801112405472,17a,4302482,13.217,5095,58011124,B11,95.42156242,58011009,13.276,312323,115,CN, ,Canadian National Railway,313.19473761609,220,115
5095,5801100905515,17a,4302482,13.276,5095,58011009,B11,26.29180816,58010987,13.292,312079,115,CN, ,Canadian National Railway,86.2954561508124,221,115
5090,5801098705434,17a,4302482,13.292,5090,58010987,B11,15.46279011,58010963,13.302,312226,115,CN, ,Canadian National Railway,50.7525625010499,222,115
5095,5801120805932,17a,4302483,4.12,5095,58011208,B11,332.88300689,58010981,4.326,312173,115,NS, ,Norfolk Southern Railway,1092.59662520193,223,115
5095,5801098106147,17a,4302483,4.326,5095,58010981,B11,34.28859907,58010953,4.348,312135,115,NS, ,Norfolk Southern Railway,112.54277819541,224,115
5090,5801096303585,17a,4302707,0,5090,58010963,B12,1405.25591008,58011197,0.873,312068,115,CN, ,Canadian National Railway,4612.34375478239,225,115
5095,5802063205925,17a,4302479,12.608,5095,58020632,B11,1279.92039461,58010933,13.403,311598,115,CSX, ,CSX Transportation,4201.00256678196,226,115
5095,5801902305900,17a,4302481,13.335,5095,58019023,B11,393.1627146,58019021,13.58,312145,115,NS, ,Norfolk Southern Railway,1290.44773979743,227,115
5095,5801902106261,17a,4302481,13.58,5095,58019021,B11,68.16322434,58019020,13.622,312073,115,NS, ,Norfolk Southern Railway,223.726810560964,228,115
5090,8303258335384,17a,4302706,1.88,5090,83032583,B12,119.93590865,58010839,1.955,322033,115,CN, ,Canadian National Railway,393.653205788058,229,115
5090,5801083932314,17a,4302706,1.955,5090,58010839,B12,833.69791173,83032584,2.473,322034,115,CN, ,Canadian National Railway,2736.36375897469,230,115
5115,5801108804606,17a,4302477,6.418,5115,58011088,B11,493.96666653,58010780,6.724,312130,115,IO, ,Indiana & Ohio Railroad,1621.34354871903,231,115
5095,5801093306428,17a,4302479,13.403,5095,58010933,B11,289.93787701,58020905,13.584,312077,115,CSX, ,CSX Transportation,951.642519680378,232,115
5115,5801078004557,17a,4302477,6.724,5115,58010780,B11,325.19760459,58010564,6.927,312192,115,IO, ,Indiana & Ohio Railroad,1067.39307623214,233,115
5055,5801128111118,17a,4302478,12.471,5055,58011281,B11,946.52248961,58010556,13.059,311642,115,AA, ,Ann Arbor Railroad,3106.74766515141,234,115
5090,5801902006444,17a,4302481,13.622,5090,58019020,B11,371.19643968,58019019,13.853,312345,115,NS, ,Norfolk Southern Railway,1218.34803000825,235,115
5090,5801053030879,17a,4302706,1.279,5090,58010530,B12,968.00609936,83032583,1.88,322032,115,CN, ,Canadian National Railway,3177.18700598987,236,115
5090,5801903930972,17a,4302706,1.268,5090,58019039,B12,17.68216096,58010530,1.279,322030,115,CN, ,Canadian National Railway,58.0362007094716,237,115
5090,5801901905896,17a,4302481,13.853,5090,58019019,B11,110.00870834,58019063,13.921,312881,115,NS, ,Norfolk Southern Railway,361.072298447133,238,115
5090,5801096305407,17a,4302482,13.302,5090,58010963,B11,710.37871481,58010457,13.743,312137,115,CN, ,Canadian National Railway,2331.61718745766,239,115
5090,5801095305940,17a,4302483,4.348,5090,58010953,B11,707.36401662,58010404,4.787,312272,115,NS, ,Norfolk Southern Railway,2321.72264164598,240,115
5090,5801906305765,17a,4302481,13.921,5090,58019063,B11,115.95641629,58019062,13.993,312419,115,NS, ,Norfolk Southern Railway,380.593990539224,241,115
5115,5801056404549,17a,4302477,6.927,5115,58010564,B11,373.47310431,58010331,7.159,312228,115,IO, ,Indiana & Ohio Railroad,1225.84611284668,242,115
5090,5801906206069,17a,4302481,13.993,5090,58019062,B11,109.27579948,58019060,14.061,312916,115,NS, ,Norfolk Southern Railway,358.666624307175,243,115
5055,5801055611129,17a,4302478,13.059,5055,58010556,B11,320.44048364,58010278,13.258,312157,115,AA, ,Ann Arbor Railroad,1051.77251266176,244,115
5090,5801045706174,17a,4302482,13.743,5090,58010457,B11,220.98014227,58010270,13.881,312749,115,CN, ,Canadian National Railway,725.303983129861,245,115
5090,5801040405930,17a,4302483,4.787,5090,58010404,B11,221.1928451,58010247,4.925,312747,115,NS, ,Norfolk Southern Railway,726.001913259278,246,115
5090,5801906006002,17a,4302481,14.061,5090,58019060,B11,112.12926565,58019014,14.131,312403,115,NS, ,Norfolk Southern Railway,368.03194336919,247,115
5090,5801027006210,17a,4302482,13.881,5090,58010270,B11,183.8483684,58010146,13.995,312716,115,CN, ,Canadian National Railway,603.429104804937,248,115
5090,5801901405884,17a,4302481,14.131,5090,58019014,B11,111.34487173,58010133,14.2,312351,115,NS, ,Norfolk Southern Railway,365.45752715102,249,115
5090,5801024705896,17a,4302483,4.925,5090,58010247,B11,200.20196575,58010111,5.049,312819,115,NS, ,Norfolk Southern Railway,657.104851346083,250,115
5090,5801013305870,17a,4302481,14.2,5090,58010133,B11,76.10093601,58019059,14.247,309746,115,NS, ,Norfolk Southern Railway,249.779171886476,251,115
5115,5801033104578,17a,4302477,7.159,5115,58010331,B11,511.82163648,58010046,7.477,312378,115,IO, ,Indiana & Ohio Railroad,1679.94408263205,252,115
5090,5801905905931,17a,4302481,14.247,5090,58019059,B11,73.63233796,58019944,14.293,309925,115,NS, ,Norfolk Southern Railway,241.67690924802,253,115
5090,5801994405976,17a,4302481,14.293,5090,58019944,B11,78.81809081,58019945,14.342,309776,115,NS, ,Norfolk Southern Railway,258.697313205046,254,115
5090,5801014606246,17a,4302482,13.995,5090,58010146,B11,244.07773979,58009976,14.146,309890,115,CN, ,Canadian National Railway,801.114021921153,255,115
5115,5801004604456,17a,4302477,7.477,5115,58010046,B11,166.25096648,58009969,7.58,312327,115,IO, ,Indiana & Ohio Railroad,545.682484868511,256,115
5090,5801011105914,17a,4302483,5.049,5090,58010111,B11,236.28218652,58009960,5.196,309744,115,NS, ,Norfolk Southern Railway,775.527633653164,257,115
5115,5800996904791,17a,4302477,7.58,5115,58009969,B11,29.02774733,58009956,7.598,312822,115,IO, ,Indiana & Ohio Railroad,95.2770360837266,258,115
5090,5800997606580,17a,4302482,14.146,5090,58009976,B11,96.61507338,58009927,14.206,309949,115,CN, ,Canadian National Railway,317.110898095232,259,115
5090,5800996005867,17a,4302483,5.196,5090,58009960,B11,88.08950292,58009915,5.251,309460,115,NS, ,Norfolk Southern Railway,289.127748979267,260,115
5090,5800992706576,17a,4302482,14.206,5090,58009927,B11,46.53180695,58009894,14.235,309914,115,CN, ,Canadian National Railway,152.726938616191,261,115
5090,5801994505806,17a,4302481,14.342,5090,58019945,B11,180.24521232,58009871,14.454,309565,115,NS, ,Norfolk Southern Railway,591.602310394461,262,115
5090,5800991506159,17a,4302483,5.251,5090,58009915,B11,45.03561505,58009889,5.279,309668,115,NS, ,Norfolk Southern Railway,147.816181297723,263,115
5090,5800989406953,17a,4302482,14.235,5090,58009894,B11,36.14464965,58009884,14.258,309945,115,CN, ,Canadian National Railway,118.634159164783,264,115
5090,5800988905890,17a,4302483,5.279,5090,58009889,B11,30.07748802,58009874,5.297,309700,115,NS, ,Norfolk Southern Railway,98.7206511751399,265,115
5090,5800987105908,17a,4302481,14.454,5090,58009871,B11,60.41044957,58009852,14.491,309737,115,NS, ,Norfolk Southern Railway,198.279559612543,266,115
5095,5802090506948,17a,4302479,13.584,5095,58020905,B11,1120.56511947,58009808,14.28,312643,115,CSX, ,CSX Transportation,3677.94355752406,267,115
5090,5800985205952,17a,4302481,14.491,5090,58009852,B11,45.44472549,58009829,14.52,309696,115,NS, ,Norfolk Southern Railway,149.159005349047,268,115
5090,5800982906001,17a,4302481,14.52,5090,58009829,B11,33.28393911,58009795,14.54,309800,115,NS, ,Norfolk Southern Railway,109.244768388159,269,115
5090,8303209527218,17a,4302706,0.66,5090,83032095,B12,978.65523855,58019039,1.268,322029,115,CN, ,Canadian National Railway,3212.14461732067,270,115
5090,5800987405953,17a,4302483,5.297,5090,58009874,B11,273.62953181,58020893,5.467,309909,115,NS, ,Norfolk Southern Railway,898.107490603598,271,115
5090,5800980806993,17a,4302479,14.28,5090,58009808,B11,216.57044085,58009663,14.414,309664,115,CSX, ,CSX Transportation,710.83066866654,272,115
5030,5801027811137,17a,4302478,13.258,5030,58010278,B11,903.8817115,58009625,13.819,312612,115,AA, ,Ann Arbor Railroad,2966.77934229663,273,115
5090,5800951327164,17a,4302706,0.493,5090,58009513,B12,267.60482435,83032095,0.66,321995,115,CN, ,Canadian National Railway,878.331939775826,274,115
5090,5800979505977,17a,4302481,14.54,5090,58009795,B11,382.91677553,58009504,14.778,309451,115,NS, ,Norfolk Southern Railway,1256.81040928154,275,115
5090,5800966306938,17a,4302479,14.414,5090,58009663,B11,375.11518628,58009402,14.648,309961,115,CSX, ,CSX Transportation,1231.20723964698,276,115
5090,5800940206897,17a,4302479,14.648,5090,58009402,B11,28.88221083,58009362,14.666,308941,115,CSX, ,CSX Transportation,94.7975476820029,277,115
5090,5800950406051,17a,4302481,14.778,5090,58009504,B11,229.30635994,58021622,14.921,309081,115,NS, ,Norfolk Southern Railway,752.629228421407,278,115
5090,5800936206769,17a,4302479,14.666,5090,58009362,B11,46.95673005,58009343,14.695,309125,115,CSX, ,CSX Transportation,154.121670796722,279,115
5115,5800995604579,17a,4302477,7.598,5115,58009956,B11,1161.75980452,58009307,8.32,312628,115,IO, ,Indiana & Ohio Railroad,3813.21599728808,280,115
5090,5800931727173,17a,4302706,0.322,5090,58009317,B12,276.6869435,58009513,0.493,308906,115,CN, ,Canadian National Railway,908.14026664078,281,115
5090,5800934306891,17a,4302479,14.695,5090,58009343,B11,45.02778279,58009309,14.723,309196,115,CSX, ,CSX Transportation,147.790581228983,282,115
5030,5800962511107,17a,4302478,13.819,5030,58009625,B11,474.60950143,58009269,14.114,309810,115,AA, ,Ann Arbor Railroad,1557.79157484669,283,115
5090,5800921229209,17a,4302706,0.201,5090,58009212,B12,193.49606455,58009317,0.322,309031,115,CN, ,Canadian National Railway,635.090570418117,284,115
5030,5800930704574,17a,4302477,8.32,5030,58009307,B11,482.78393885,58009076,8.62,309866,115,IO, ,Indiana & Ohio Railroad,1584.62650354125,285,115
5030,5800926911173,17a,4302478,14.114,5030,58009269,B11,341.32980019,58009043,14.326,309010,115,AA, ,Ann Arbor Railroad,1120.33190551298,286,115
5090,5800930906966,17a,4302479,14.723,5090,58009309,B11,409.64270941,58009036,14.977,309272,115,CSX, ,CSX Transportation,1344.53190175962,287,115
5030,5800907604600,17a,4302477,8.62,5030,58009076,B11,242.33768069,58008919,8.77,309347,115,IO, ,Indiana & Ohio Railroad,795.416733329044,288,115
5090,5800988406628,17a,4302482,14.258,5090,58009884,B11,1416.15811284,58020252,15.138,309498,115,CN, ,Canadian National Railway,4648.11076994047,289,115
5090,5802025226455,17a,4302706,0,5090,58020252,B12,323.93378806,58009212,0.201,309189,115,CN, ,Canadian National Railway,1063.2120071623,290,115
5090,5802089305913,17a,4302483,5.467,5090,58020893,B11,1148.29610975,58008920,6.181,309959,115,NS, ,Norfolk Southern Railway,3768.9331812215,291,115
5090,5802025205943,17a,4302482,15.138,5090,58020252,B11,27.61712769,58020251,15.155,310298,115,CN, ,Canadian National Railway,90.6447414567126,292,115
5090,5800892005920,17a,4302483,6.181,5050,58008920,B11,56.78437442,58008911,6.216,310109,115,NS, ,Norfolk Southern Railway,186.377130553945,293,115
5090,5800891105896,17a,4302483,6.216,5050,58008911,B11,157.07593992,58008796,6.314,310101,115,NS, ,Norfolk Southern Railway,515.552795463683,294,115
5090,5802162206051,17a,4302481,14.921,5090,58021622,B11,965.42060343,58021624,15.521,309036,115,NS, ,Norfolk Southern Railway,3168.69742727479,295,115
5090,5802162405887,17a,4302481,15.521,5090,58021624,B11,36.2619634,58008704,15.543,310027,115,NS, ,Norfolk Southern Railway,119.018694682781,296,115
5090,5800870405151,17a,4302488,0,5090,58008704,B11,96.2675257,58008657,0.06,310321,115,NS, ,Norfolk Southern Railway,315.967758455645,297,115
5090,5800865703035,17a,4302488,0.06,5090,58008657,B11,326.19629313,58008796,0.263,310478,115,NS, ,Norfolk Southern Railway,1070.63461613281,298,115
5030,5800891904558,17a,4302477,8.77,5030,58008919,B11,937.42551839,58008426,9.353,309399,115,IO, ,Indiana & Ohio Railroad,3076.87513893593,299,115
5030,5800904311130,17a,4302478,14.326,5030,58009043,B11,847.96139558,58008426,14.853,309309,115,AA, ,Ann Arbor Railroad,2783.22231785322,300,115
5030,5800842611194,17a,4302478,14.853,5030,58008426,B11,45.47410384,58008378,14.882,310169,115,AA, ,Ann Arbor Railroad,149.257311573608,301,115
5030,5800842604447,17a,4302477,9.353,5030,58008426,B11,63.10080778,58008380,9.392,310168,115,CN, ,Canadian National Railway,207.113298138889,302,115
5090,5800903606945,17a,4302479,14.977,5090,58009036,B11,922.5474178,58023536,15.55,309014,115,CSX, ,CSX Transportation,3027.98398031877,303,115
5030,5800838004528,17a,4302477,9.392,5030,58008380,B11,95.35251644,58008323,9.451,310353,115,CN, ,Canadian National Railway,312.971120539566,304,115
5090,5800879605904,17a,4302483,6.314,5050,58008796,B11,706.08266908,58008412,6.753,310477,115,NS, ,Norfolk Southern Railway,2317.49318372571,305,115
5090,5800870406078,17a,4302481,15.543,5090,58008704,B11,712.9314386,58008265,15.986,310322,115,NS, ,Norfolk Southern Railway,2339.97226330942,306,115
